游戏名,房间名,主播头衔,热度/万,主播昵称,直播网址
穿越火线,练枪！！！！,无,0,NumBcorny呀,https://www.douyu.com//5692450
穿越火线,摇摆神来搞我啊,无,0,GF晚安,https://www.douyu.com//2232531
穿越火线,和佣人阿乐的快乐,无,0,别问别想别回忆,https://www.douyu.com//667145
穿越火线,新人主播 专业团队竞技~,无,0,阿叔咯,https://www.douyu.com//1187749
穿越火线,别bb单排中。。。。,无,0,SucmMvp,https://www.douyu.com//7491212
穿越火线,全网最菜主播，努力变强！,无,0,芒果酱的莫哥哥,https://www.douyu.com//8490938
穿越火线,东部排位娱乐~,无,0,你曹哥最伟大,https://www.douyu.com//10880265
穿越火线,送礼钻粉拿斗鱼皮肤~~,无,55.8,渝万丶狗哥,https://www.douyu.com//6310
穿越火线,上分?双排?祝你朝朝暮暮有人疼,CF声优女突破手,22.3,蜜蜜姐i,https://www.douyu.com//631275
穿越火线,睡前故事/温柔御姐风 做你心上人,无,4.1,白鲨小泗,https://www.douyu.com//7921242
穿越火线,毁灭青帝/柯尔特卡通/龙儿,无,2.2,主播阿森呀,https://www.douyu.com//7603238
穿越火线,练枪练枪 4832066,无,0.5,思腾LG,https://www.douyu.com//4832066
穿越火线,想玩的一起来 6079089,无,0.3,丿坏大大丿857,https://www.douyu.com//6079089
穿越火线,荣耀娱乐局-,无,0.1,cf箐茶,https://www.douyu.com//10406301
穿越火线,贩卖机：西部排位,无,0.1,心动贩卖机丶,https://www.douyu.com//6554947
穿越火线,r石家庄吴彦祖的直播间,无,0,r石家庄吴彦祖,https://www.douyu.com//8909858
穿越火线,桃花酷酷的直播间,无,0,桃花酷酷,https://www.douyu.com//10600554
