游戏名,房间名,主播头衔,热度/万,主播昵称,直播网址
穿越火线,汉宫小牧的直播间,无,0,汉宫小牧,https://www.douyu.com//6762328
穿越火线,无聊打打游戏~?,无,0,还是饱饱b,https://www.douyu.com//9865429
穿越火线,[大天]小黄人N!B,无,0,大天0,https://www.douyu.com//9694058
穿越火线,霞AI杰9012560,无,0,霞AI杰,https://www.douyu.com//9012560
穿越火线,过来打打首胜,无,0,渝万一老年醉,https://www.douyu.com//2184894
穿越火线,越努力越幸运 10624833,无,0,qwer7769,https://www.douyu.com//10624833
穿越火线,排位不说话，自私流玩法,无,0,小田螺TIAN,https://www.douyu.com//10027743
穿越火线,你刷礼物的样子真帅！！！,无,20.9,KZ丶折耳猫,https://www.douyu.com//8833574
穿越火线,帮打排位/秒上号/卡房管带飞,斗神杯CF邀请赛冠军,9.3,情久若黎,https://www.douyu.com//7393236
穿越火线,睡前故事/温柔御姐风 做你心上人,治愈系声优 情感电台主播,6.8,白鲨小泗,https://www.douyu.com//7921242
穿越火线,直播等个号排位！,无,6.7,渝万丶大阿振,https://www.douyu.com//2070429
穿越火线,练枪准备下赛季冲分,无,1.3,御夜灬晓江江,https://www.douyu.com//8771668
穿越火线,一个安静的女子,无,1.2,Qf小冷子丶,https://www.douyu.com//5820741
穿越火线,北部的神哦,无,0.9,白鲨小男孩,https://www.douyu.com//6545112
穿越火线,娱乐播～9092505,无,0.6,qzs森森,https://www.douyu.com//9092505
穿越火线,CF暮光-个竞老哥-爆头艺术,无,0.5,CF暮光,https://www.douyu.com//6884862
穿越火线,我赌你排位天天马枪,无,0.3,花花念伱如初,https://www.douyu.com//10718089
穿越火线,居间惠队长打AK,无,0.1,杀死普信男的男人,https://www.douyu.com//10860379
穿越火线,怪蜀黍回归了,无,0.1,怪蜀黍minoss,https://www.douyu.com//1804706
穿越火线,新人直播，猛猛冲,无,0.1,CF躺躺,https://www.douyu.com//10847398
穿越火线,枪王排位：荣耀枪王,无,0.1,洛依神,https://www.douyu.com//8699217
穿越火线,北部荣耀之巅上豆,无,0.1,热情yi,https://www.douyu.com//9931105
穿越火线,文豪回来了~,无,0,情久李文豪,https://www.douyu.com//9493056
穿越火线,可达鸭EDGyyds,无,0,豆瓣酱可达鸭,https://www.douyu.com//3791908
穿越火线,没人欣赏的主播,无,0,CF总裁爱玩狙,https://www.douyu.com//4594717
