游戏名,房间名,主播头衔,热度/万,主播昵称,直播网址
穿越火线,全区免费首胜，来一起玩新荣耀之巅段，冲冲,无,0.1,残魂k,https://www.douyu.com//7098489
穿越火线,哪有小孩天天哭？ 7162630,无,0.1,爱笑男孩钟意,https://www.douyu.com//7162630
穿越火线,排位当老六的快乐,无,0.1,CF鹿哥,https://www.douyu.com//10860121
穿越火线,新手驾到~~~,无,0.1,许纯美丶,https://www.douyu.com//5293335
穿越火线,随便玩会吧！！！,无,0.1,筱嵩夏,https://www.douyu.com//8769014
穿越火线,荣耀之巅单排,无,0.1,cf狗阳,https://www.douyu.com//10863620
穿越火线,穿越火线：最精彩的个人击杀／枪王排位,无,0.1,CFHenry,https://www.douyu.com//10563440
穿越火线,1月新版本精彩回看,无,0.1,CF节目组,https://www.douyu.com//9141567
穿越火线,CF 荣耀之巅 上豆,无,0.1,李琼玖,https://www.douyu.com//5571112
穿越火线,轻羽成仙的直播间,无,0.1,轻羽成仙,https://www.douyu.com//6047424
穿越火线,跑跑对决大佬,无,0.1,她的妆很漂亮,https://www.douyu.com//10620863
穿越火线,免费上号/首胜/上车,无,0.1,cf箐茶,https://www.douyu.com//10406301
穿越火线,每晚九点左右有车位,无,0.1,CFQinyu,https://www.douyu.com//8486353
穿越火线,烧饼qmx的直播间,无,0.1,烧饼qmx,https://www.douyu.com//10871394
穿越火线,北部后十开杀,无,0.1,垚不可羁,https://www.douyu.com//10852844
穿越火线,关注首胜~ 粉丝牌一小时 包小段,无,0.1,丶天下青山一样,https://www.douyu.com//10856975
穿越火线,居间惠队长打AK,无,0.1,杀死普信男的男人,https://www.douyu.com//10860379
穿越火线,全区免费咯,无,0.1,小傻瓜丶胡哥,https://www.douyu.com//10616465
穿越火线,新人up视频轮播，一些脑洞的单机枪械变化,无,0.1,橘长呀,https://www.douyu.com//8697905
穿越火线,我已成仙，快乐齐天,无,0.1,宣宣宣飞翔,https://www.douyu.com//10778624
穿越火线,新主播，南部宗师上分，走起！,无,0.1,青春Bhui,https://www.douyu.com//10829973
穿越火线,我不是兔兔,无,0.1,髅在何方,https://www.douyu.com//1013714
穿越火线,丢了大雄的A梦的直播间,无,0.1,丢了大雄的A梦,https://www.douyu.com//10871403
穿越火线,小姐姐骑着扫帚带你飞,无,0.1,我也想早睡864,https://www.douyu.com//10873373
穿越火线,扫就完事了,无,0.1,往后余生903391,https://www.douyu.com//9471427
穿越火线,在爱里热评 10067948,无,0.1,爱里热评,https://www.douyu.com//10067948
穿越火线,uagg?,无,0.1,onto0439,https://www.douyu.com//10226923
穿越火线,估号脱坑入坑,无,0.1,骚神丶阿拉蕾,https://www.douyu.com//4389982
穿越火线,蓝桉遇见释怀鸟,无,0.1,情久潇然,https://www.douyu.com//7412670
穿越火线,CF各类模式1080 60帧视频,无,0.1,CF小唔桐,https://www.douyu.com//5871857
穿越火线,薛尾尾的直播间,无,0.1,薛尾尾,https://www.douyu.com//7781709
穿越火线,东部排位努力上分中..,无,0.1,白鲨小京一,https://www.douyu.com//9817123
穿越火线,北部荣耀白给,无,0.1,星魂传媒丶贝贝,https://www.douyu.com//7482760
穿越火线,全区排位，北部背身之王,无,0.1,晨风排位日记,https://www.douyu.com//10841359
穿越火线,为何扛着品如的衣柜,无,0.1,busky丶mmmm,https://www.douyu.com//6860025
穿越火线,娱乐　　不喜勿喷,无,0.1,Dream二弟,https://www.douyu.com//10858132
穿越火线,又菜又爱玩，像不像你呢？,无,0.1,漠北忆君颜,https://www.douyu.com//10862142
穿越火线,下饭主播ovo,无,0.1,蓝眼睛ovo,https://www.douyu.com//5472138
穿越火线,南部荣耀局，掉豆主播！,无,0.1,四DD,https://www.douyu.com//9116863
穿越火线,久弟！上分我们是专业的,无,0.1,穿越火线久弟,https://www.douyu.com//9156139
穿越火线,无可匹敌的饭量 10299845,无,0.1,夏饭啊,https://www.douyu.com//10299845
穿越火线,首胜/定级/爆裂者/猫爪/秒上号,无,0.1,cf心殇,https://www.douyu.com//8384365
穿越火线,来条小鱼干,无,0.1,风与星星诉说,https://www.douyu.com//10509560
穿越火线,谢谢大家对我的支持,无,0.1,峰仔99,https://www.douyu.com//2014910
穿越火线,真美好，又是掉星的一天啊,无,0.1,A苍白A,https://www.douyu.com//8404565
穿越火线,瞎玩一会儿 .,无,0.1,今晚打老虎3664,https://www.douyu.com//9522582
穿越火线,三十来岁的枪手,无,0.1,心无旁骛740,https://www.douyu.com//10632854
穿越火线,挑战最菜主播 9250960,无,0.1,一只野生听风,https://www.douyu.com//9250960
穿越火线,大雾四起就是猛猛干！,无,0.1,是大雾四起,https://www.douyu.com//9412553
穿越火线,魏小狗的直播间,无,0.1,杏脯灬,https://www.douyu.com//7902158
穿越火线,喜欢的朋友点点关注，免费礼物走一走~,无,0.1,我是第2个刷异界的,https://www.douyu.com//9821495
穿越火线,新人主播，枪王中的王牌，尔等岂能不服？,无,0.1,污妖王丶100K,https://www.douyu.com//2411861
穿越火线,轮播中勿扰,无,0.1,阿吾想吃鱼,https://www.douyu.com//9670330
穿越火线,孑然东部荣耀枪王排位,无,0.1,孑然与你,https://www.douyu.com//6277474
穿越火线,粉丝牌上号一把,无,0.1,无情岁月zzz,https://www.douyu.com//10864855
穿越火线,LZ518429的直播间,无,0.1,LZ518429,https://www.douyu.com//10873890
穿越火线,首次直播 关注打首胜 北部优先,无,0.1,c位1751,https://www.douyu.com//10875245
穿越火线,定级定级！,无,0.1,执着Per,https://www.douyu.com//6955946
穿越火线,又菜又爱玩 7284467,无,0.1,风情413,https://www.douyu.com//7284467
穿越火线,穿越火线西部荣耀排位,无,0.1,约战小四川er,https://www.douyu.com//9811525
穿越火线,没号了/全区排位秒上,无,0.1,阿楠Ak,https://www.douyu.com//7861040
穿越火线,枪王排位：荣耀枪王,无,0.1,洛依神,https://www.douyu.com//8699217
穿越火线,骑上我心爱的小摩托 5759096,无,0.1,翼彷桐刑,https://www.douyu.com//5759096
穿越火线,免费打排位，需要的来,无,0.1,绝望地老韩,https://www.douyu.com//9236167
穿越火线,战斗机  大成,无,0.1,战斗机大成,https://www.douyu.com//5944436
穿越火线,北部小火车出发了,无,0.1,阿Weii,https://www.douyu.com//19129
穿越火线,嘎嘎莽嘎嘎送,无,0.1,乐乐abc1,https://www.douyu.com//10863155
穿越火线,See you at the top,无,0.1,丶oKk,https://www.douyu.com//8334143
穿越火线,冲冲冲0420560,无,0.1,烟台黄金职业学院电竞,https://www.douyu.com//10420560
穿越火线,一辈说爱的直播间,无,0.1,一辈说爱,https://www.douyu.com//10854601
穿越火线,只为王琳钰的直播间,无,0.1,只为王琳钰,https://www.douyu.com//10859004
穿越火线,CF福建第一神坑,无,0.1,HideOnBus7,https://www.douyu.com//10864995
穿越火线,Likehx的直播间,无,0.1,Likehx,https://www.douyu.com//10867205
穿越火线,时隔一年 回归开播,无,0,BBq的鸡翅,https://www.douyu.com//7864711
穿越火线,CF游戏大杂烩,无,0,墨竹磕游戏,https://www.douyu.com//10394753
穿越火线,幽灵CT—屋顶机场,无,0,阿力256,https://www.douyu.com//9438727
穿越火线,北部/排位/定级赛/秒上,无,0,E十丶单身策划狗,https://www.douyu.com//8746734
穿越火线,现在的游戏是真难玩- -,无,0,帅气藏进风衣,https://www.douyu.com//3708842
穿越火线,cfs 鱼沫 枪王排位,无,0,cfs鱼沫枪王排位,https://www.douyu.com//10875967
穿越火线,十年火线的直播间,无,0,庐州橙粑粑,https://www.douyu.com//9757646
穿越火线,回归了，我来了,无,0,活宝家的最乖,https://www.douyu.com//7331200
穿越火线,零冲单排上枪王,无,0,煋雲丶嗼忘初心,https://www.douyu.com//7400475
穿越火线,干将莫邪爱好者,无,0,穿越火线刀战,https://www.douyu.com//5850390
穿越火线,怪蜀黍回归了,无,0,怪蜀黍minoss,https://www.douyu.com//1804706
穿越火线,下饭了下饭了 5508636,无,0,花间月色一壶酒,https://www.douyu.com//5508636
穿越火线,就是瞎玩的直播间 10799551,无,0,木剑人,https://www.douyu.com//10799551
穿越火线,一条老年鱼,无,0,一条老年鱼,https://www.douyu.com//10842585
穿越火线,每天一虐快乐游戏,无,0,灰太狼也撩妹,https://www.douyu.com//7314131
穿越火线,文豪回来了~,无,0,情久李文豪,https://www.douyu.com//9493056
穿越火线,东部质量局 2448445,无,0,白鲨永恒,https://www.douyu.com//2448445
穿越火线,成都第一深情 9100302,无,0,1011394356,https://www.douyu.com//9100302
穿越火线,后勤部长张万和,无,0,冕贵姓王889,https://www.douyu.com//10426982
穿越火线,每天500个保持手感,无,0,Xccc04,https://www.douyu.com//7212606
穿越火线,随风柚子在线互怼，CF柚子带你上分,无,0,随风视频柚子,https://www.douyu.com//9479960
穿越火线,我陪大家。。。,无,0,123巧克力1,https://www.douyu.com//8086872
穿越火线,再见到底是遗憾还是失望，再见不是再见还是,无,0,0v0珉安,https://www.douyu.com//9099498
穿越火线,憨憨直播间 8428400,无,0,夏涵00,https://www.douyu.com//8428400
穿越火线,定级，上分/秒上号，空闲中！,无,0,白鲨必杀,https://www.douyu.com//7407716
穿越火线,十一年斜键....,无,0,旧梦Dylan,https://www.douyu.com//8012235
穿越火线,没人欣赏的主播,无,0,CF总裁爱玩狙,https://www.douyu.com//4594717
穿越火线,第一天玩cf！有一起的嘛~,无,0,白鲨菀妹,https://www.douyu.com//7059854
穿越火线,最强铁头娃上线~,无,0,情久aSu,https://www.douyu.com//12514
穿越火线,北部生化战队搞起来,无,0,北港六六六,https://www.douyu.com//10348158
穿越火线,小黄的直播间 10635356,无,0,SF小黄小黄,https://www.douyu.com//10635356
穿越火线,夜黑风高-悠着点,无,0,永合月永哥,https://www.douyu.com//10827700
穿越火线,电竞天才陈冠希的直播间,无,0,电竞天才陈冠希,https://www.douyu.com//10852785
穿越火线,端起碗我就是饭,无,0,一枪下饭,https://www.douyu.com//10859408
穿越火线,CF最菜的直播,无,0,网络专情,https://www.douyu.com//10865226
穿越火线,今天是个好日子，啦啦啦啦,无,0,樰er哟,https://www.douyu.com//5228202
穿越火线,一天一个封号小技巧，天天学习封号小妙招,无,0,晚安406040,https://www.douyu.com//9108184
穿越火线,ROG全新出发,无,0,FairyTaleTownPLUS,https://www.douyu.com//6373079
穿越火线,关注上车秒,无,0,香草开播了,https://www.douyu.com//9682340
穿越火线,今天又是帅气的小太爷,无,0,大神法力无边,https://www.douyu.com//10352920
穿越火线,CF新主播求关注,无,0,cf陈康,https://www.douyu.com//9326400
穿越火线,小葵花课堂开饭啦~,无,0,豆苗y,https://www.douyu.com//10239142
穿越火线,ccf生化划水,无,0,蓝色天空哈哈,https://www.douyu.com//9873234
穿越火线,荣耀之扑克牌,无,0,少恭09,https://www.douyu.com//4666858
穿越火线,新主播喜欢的点点关注哦~,无,0,Monk丶帝王僧,https://www.douyu.com//4359848
穿越火线,广西1区一起啊,无,0,是阿权丫,https://www.douyu.com//10871496
穿越火线,新年快乐万事大吉财源广进心想事成,无,0,紫夜书生才子,https://www.douyu.com//10223385
穿越火线,北部尊贵丶8090，血洗排位,无,0,CF拿铁,https://www.douyu.com//7989454
穿越火线,汉宫小牧的直播间,无,0,汉宫小牧,https://www.douyu.com//6762328
穿越火线,南部战服！！,无,0,CF俗人syt,https://www.douyu.com//8890026
穿越火线,一枪一个小朋友 6837655,无,0,小归尘,https://www.douyu.com//6837655
穿越火线,白给，习惯坐牢,无,0,Monster奔洲,https://www.douyu.com//4873556
穿越火线,如果你还没有睡,无,0,走不尽山川丷,https://www.douyu.com//2574090
穿越火线,每天热爱生活,无,0,1003363590,https://www.douyu.com//747461
穿越火线,差点又错过你,无,0,枪管所名扬,https://www.douyu.com//8864153
穿越火线,录像而已 何必当真,无,0,绅士有个宝葫芦,https://www.douyu.com//273159
穿越火线,猛猛干小达人,无,0,渝万Dule,https://www.douyu.com//9942083
穿越火线,上午帮排位，晚上BO3,无,0,情久张子澈,https://www.douyu.com//8589873
穿越火线,XX徐在等一个机会,无,0,左手徐ii,https://www.douyu.com//7267219
穿越火线,北部小晨等你来,无,0,久晨713,https://www.douyu.com//9394515
穿越火线,在家无聊可以来看看我,无,0,老皮夹,https://www.douyu.com//9837132
穿越火线,子春有九对内55,无,0,林佳年,https://www.douyu.com//10016414
穿越火线,排位 ........,无,0,热情sq,https://www.douyu.com//9514770
穿越火线,玻璃之情-,无,0,是我的刘翔,https://www.douyu.com//6618814
穿越火线,小小小超梦,无,0,瑾殇ing,https://www.douyu.com//8871314
穿越火线,不经历风雨怎么见彩虹！新年快乐！！,无,0,Wjul3,https://www.douyu.com//9800478
穿越火线,饭王的直播间 8873345,无,0,医池,https://www.douyu.com//8873345
穿越火线,随便打打9150200,无,0,宋世沦,https://www.douyu.com//9150200
穿越火线,星神天花板,无,0,A晓豪392,https://www.douyu.com//9135834
穿越火线,回归一下CF,无,0,风吹444444,https://www.douyu.com//6932681
穿越火线,要打什么，秒上号,CF东莞百城金枪王,0,龙粤沐子呆,https://www.douyu.com//6460017
穿越火线,歪脖打不准,无,0,Lynx教练,https://www.douyu.com//7517395
穿越火线,求关注   每天都会更新视频,无,0,Fu2k丶离殇,https://www.douyu.com//6029206
穿越火线,排位不说话，自私流玩法,无,0,小田螺TIAN,https://www.douyu.com//10027743
穿越火线,橙子:猛男直播间,COD泥鳅狙神,0,我不是橙橙甜,https://www.douyu.com//7455070
穿越火线,希望有一个人能看破小娜的脆弱,无,0,情久小妮娜,https://www.douyu.com//8656330
穿越火线,东部战服碾压局（左手的世界）,无,0,Whobutamoment,https://www.douyu.com//9210548
穿越火线,最菜没有之一！！！！,无,0,一区残血河蟹,https://www.douyu.com//4900598
穿越火线,过来打打首胜,无,0,渝万一老年醉,https://www.douyu.com//2184894
穿越火线,嗷嗷哭括号脸，爱漏脚步不搜点,无,0,爱意难桃,https://www.douyu.com//5170203
穿越火线,【北部】新赛季荣耀之巅走起,2019届TGA选手,0,谦和无缺gg,https://www.douyu.com//605767
穿越火线,酒店靓仔的直播间,无,0,dududu224,https://www.douyu.com//10872693
穿越火线,菜鸟玩家只为情怀,无,0,白鲨才是最好的情怀,https://www.douyu.com//7047888
穿越火线,混混的直播间 8330935,无,0,混混hunhun,https://www.douyu.com//8330935
穿越火线,欢迎上车。每晚7点,无,0,CFZhenxi,https://www.douyu.com//9257067
穿越火线,194398603的的直播间,无,0,194398603的,https://www.douyu.com//10876075
穿越火线,刀排。随缘直播。,无,0,晚报numberone,https://www.douyu.com//10267228
穿越火线,穿越火线！ 1671026,无,0,攸风执笔,https://www.douyu.com//1671026
穿越火线,执念03927的直播间,无,0,扮熊,https://www.douyu.com//8860700
穿越火线,青灯丿古畔的直播间,无,0,青灯丿古畔,https://www.douyu.com//10872790
穿越火线,李道恩XOUM的直播间,无,0,李道恩XOUM,https://www.douyu.com//10873849
穿越火线,Armani5137的直播间,无,0,Armani5137,https://www.douyu.com//10434971
穿越火线,天文望远镜,无,0,米旗大魔王,https://www.douyu.com//10046005
穿越火线,夏娃大魔王455177的直播间,无,0,小懒虫455177,https://www.douyu.com//10595932
穿越火线,東部下飯排位~~,无,0,LeonAsss,https://www.douyu.com//10359650
穿越火线,北部上上分 7201656,无,0,AoJAOrZha,https://www.douyu.com//7201656
穿越火线,幽灵模式糯米团团大人,无,0,糯米团团大人,https://www.douyu.com//10876190
穿越火线,帮打排位/秒上号/卡房管带飞,斗神杯CF邀请赛冠军,9.3,情久若黎,https://www.douyu.com//7393236
穿越火线,车队上分超级快,无,0.7,细不细节,https://www.douyu.com//10185765
穿越火线,新主播 多多支持 ！！！,无,0.7,CF天赐丶,https://www.douyu.com//10864093
穿越火线,祝小宝贝们所有愿望，如愿实现吖~~~,无,0.6,i蓝桉丶,https://www.douyu.com//7566843
穿越火线,CF暮光-个竞老哥-爆头艺术,无,0.5,CF暮光,https://www.douyu.com//6884862
穿越火线,直播等个号打排位！！,无,0.3,你好我是主播波波,https://www.douyu.com//10857180
穿越火线,晚上好呀  10758360,无,0.1,请你吃可爱多丶,https://www.douyu.com//10758360
穿越火线,斗鱼迷味北部上分ing,无,0.1,CF迷味,https://www.douyu.com//10845868
穿越火线,所有大区枪王排位冲冲冲！,无,0.1,樱寺己,https://www.douyu.com//10430144
穿越火线,新人直播，猛猛冲,无,0.1,CF躺躺,https://www.douyu.com//10847398
穿越火线,北部枪王排位有车位、,无,0.1,真心无限期i,https://www.douyu.com//9494791
穿越火线,新赛季开始排位,无,0,情久破烂,https://www.douyu.com//4731445
穿越火线,恰僵尸粉阶段,无,0,Oscarperformer,https://www.douyu.com//9254154
